ID_UBICACIO,DS_UBICACIO,ID_TIPUS_DEPENDENCIA,ID_EDIFICI,QL_PORTA,IND_METRES,ID_SN_BAIXA
Z7/PROV1,Espai Ppovisional E.Qu.,20,C,C7-PROV1  ,1.0,S
B13/101,Espai de caldera,36,B13,B13/101   ,3.0,N
N/-1008,Espai muntallibres,36,N,N/-1008   ,9.0,N
B2/-137,Espai neteja,24,B,B2/-137   ,2.0,N
K/0034,Espais cedits i concessionaris,12,K,K/0034    ,8.0,N
SAF2/0X2,Espais exteriors piscina,14,SF2,0         ,550.0,N
Z7/PROV,Espais provisionals Química,20,C,C7.PROV   ,1.0,S
M5/105,Fotocopiadora,16,M,M5/105    ,14.0,N
C2/317,Fotocòpies,10,C,C2/317    ,6.0,N
L/307,Fotocòpies,12,L,L/307     ,13.0,N
I2/108,Fotografia revelats/negatius,21,I,I2/108    ,25.0,N
A/1024,Gabinet Jurídic,10,A,A/1024    ,11.0,N
B2/-120,Galeria de serveis,36,B,B2/-120   ,11.0,N
B2/103,Galeria de serveis,36,B,B2/103    ,13.0,N
D/-102.1,Galeria taller,27,D,D/-102.01 ,85.0,N
B9/1028,Geografia econòmica,20,B,B9/1028   ,19.0,N
U/301,Gestió Ac. Formació Continuada,16,U,U/301     ,33.0,N
G5/006,Gestió Acadèmica,16,G,G5/006    ,111.0,N
V0/004,Gestió Acadèmica,16,V,V0/004    ,110.0,N
B7/008,Gestió Econòmica,16,B,B7/008    ,31.0,N
U/209,Gestió Econòmica,16,U,U/209     ,85.0,N
HDM/005,Gestió acadèmica,16,HDM,HDM/005   ,27.0,N
C5/268,Gestió de sistemes,16,C,C5/268    ,28.0,N
B9/1064,Grup d'estudis de la població,20,B,B9/1064   ,15.0,N
B7/1098,Grup de Recerca Manuscrits,10,B,B7/1098   ,19.0,N
B7/1104,Grup de recerca GREF,10,B,B7/1104   ,19.0,N
QC/3107,Guest Room,38,Q,QC/3107   ,1.0,N
VG/016,Gàbia quarentena,15,V,VG/016    ,11.0,N
VG/010,Gàbies gossos,15,V,VG/010    ,4.0,N
QC/0028,Habitació Banc Santander,12,Q,QC/0028   ,1.0,N
H/313,Histologia (inclusor),20,H,H/313     ,5.0,N
X/WHG-MI1,Hosp.Gen.Med.Interna D.Guardia,11,X,X/WHG-MI1 ,1.0,N
X/WHG-RM,Hosp.Gen.Resonància Magnètica,11,X,X/WHG-RM  ,1.0,N
X/HGT,Hospital Germans Trias i Pujol,11,X,X/HGT     ,1.0,N
X/HESP,Hospital de l'Esperança,11,X,X/HESP    ,1.0,N
X/ICE-SP,ICE Hospital St. Pau,11,X,0         ,1.0,N
X/MRA-ICRE,ICREA EN EDIFICI MRA,12,X,X/MRA-ICRE,1.0,N
A/0065,IDES,10,A,A/0065    ,16.0,N
C3/226,Laboratori de docència,21,C,C3/226    ,39.0,S
C5/435,Laboratori de docència,21,C,C5/435    ,17.0,S
C7/204,Laboratori de docència,20,C,C7/204    ,128.0,N
Z3/305,Laboratori de docència,21,C,Z3/305    ,1.0,S
H/102,Laboratori de presa de mostres,20,H,H/102     ,13.0,N
C2/-119,Laboratori de receca,20,C,C2/-119   ,19.0,S
C2/139,Laboratori de receca,20,C,C2/139    ,15.0,N
C2/331,Laboratori de receca,20,C,C2/331    ,26.0,N
C2/332,Laboratori de receca,20,C,C2/332    ,40.0,N
C2/426,Laboratori de receca,10,C,C2/426    ,29.0,N
C7/-108-1,Laboratori de receca,20,C,C7/-108-1 ,3.0,N
C7/015,Laboratori de receca,20,C,C7/015    ,27.0,S
C7/316,Laboratori de receca,20,C,C7/316    ,20.0,N
Z2/2313,Laboratori de receca,20,C,Z2/2313   ,28.0,S
Z2/3329,Laboratori de receca,20,C,Z2/3329   ,1.0,S
B9/1104,Laboratori de recerca,20,B,B9/1104   ,38.0,N
B9/1104.1,Laboratori de recerca,20,B,B9/1104.1 ,19.0,N
C5/331,Laboratori de recerca,20,C,C5/331    ,27.0,N
M0/104A,Laboratori de recerca,20,M,M0/104A   ,62.0,N
M0/104H,Laboratori de recerca,20,M,M0/104H   ,35.0,N
M2/127,Laboratori de recerca,20,M,M2/127    ,44.0,N
M4/104,Laboratori de recerca,20,M,M4/104    ,120.0,N
M4/106,Laboratori de recerca,20,M,M4/106    ,61.0,N
M5/107E,Laboratori de recerca,20,M,M5/107E   ,9.0,N
M5/111A,Laboratori de recerca,20,M,M5/111A   ,34.0,N
M5/121.1,Laboratori de recerca,20,M,M5/121.1  ,17.0,N
M6/118,Laboratori de recerca,20,M,M6/118    ,70.0,N
QC/0077,Laboratori de recerca,20,Q,QC/0077   ,17.0,N
QC/0079,Laboratori de recerca,20,Q,QC/0079   ,34.0,N
QC/0081,Laboratori de recerca,20,Q,QC/0081   ,17.0,N
H/109,Laboratori de transferència,20,H,H/109     ,11.0,N
C3/354,Laboratori docent,21,C,C3/354    ,109.0,N
C3/422,Laboratori docent,21,C,C3/422    ,100.0,N
V1/216,Laboratori docent 1,21,V,V1/216    ,50.0,S
V1/224,Laboratori docent 1,21,V,V1/224    ,50.0,N
C2/-139,Laboratori integrat núm. 3,21,C,C2/-139   ,52.0,N
C1/221,Laboratori pol·len,20,C,C1/221    ,38.0,N
B1/-117A,Lavabo,23,B,B1/-117A  ,24.0,N
HSP/-102,Lavabo,23,HSP,HSP/-102  ,6.0,N
HSP/-121.3,Lavabo,23,HSP,HSP/-121.3,3.0,N
SAF1/0093,Lavabo 3,23,SF1,SAF1/0093 ,7.0,N
C2/105,Lavabo d'homes,23,C,C2/105    ,12.0,N
C2/140,Lavabo d'homes,23,C,C2/140    ,12.0,N
C5/210,Lavabo d'homes,23,C,C5/210    ,12.0,N
C5B/-104-4,Lavabo d'homes,23,C,C5B/-104-4,6.0,N
G5/141,Lavabo d'homes,23,G,G5/141    ,18.0,N
HDM/-112,Lavabo d'homes,23,HDM,HDM/-112  ,12.0,N
M3/1051,Lavabo d'homes,23,M,M3/1051   ,17.0,N
M5/113,Lavabo d'homes,23,M,M5/113    ,28.0,N
SAF2/018,Lavabo d'homes,23,SF2,SAF2/018  ,2.0,N
M1/020,Lavabo d'homes i dones,23,M,M1/020    ,7.0,N
A/1119,Lavabo de Gerència,23,A,A/1119    ,1.0,N
W/104,Lavabo de dones,23,W,W/104     ,29.0,N
B0/-304,Lavabo de dones/minusvàlids,23,B,B0/-304   ,7.0,N
B2/-135,Lavabo de minusvalids,23,B,B2/-135   ,5.0,N
B7B/004,Lavabo de minusvàlids,23,B,B7B/004   ,3.0,N
SAF1/0094,Lavabo de minusvàlids,23,SF1,SAF1/0094 ,7.0,N
H/406,Lavabo de minusvàlids i homes,23,H,H/406     ,6.0,N
M0/227,Lavabo del Deganat,23,M,M0/227    ,3.0,N
B3BIS/-103,Lavabo dones,23,B,B3BIS/-103,14.0,S
B7/019,Lavabo dones,23,B,B7/019    ,12.0,N
C1/008,Lavabo dones,23,C,C1/008    ,12.0,N
C1/303,Lavabo dones,23,C,C1/303    ,15.0,N
C3/306,Lavabo dones,23,C,C3/306    ,9.0,N
C5/303,Lavabo dones,23,C,C5/303    ,11.0,N
C7B/004,Lavabo dones,23,C,C7B/004   ,5.0,N
N/3007,Lavabo dones,23,N,N/3007    ,8.0,N
B5/172,Lavabo dones Ps.Bàsica,23,B,B5/172    ,8.0,N
SAF3/044,Lavabo homes/Dones,23,SF3,SAF3/044  ,1.0,N
B3B/087B,Lavabo minusvalids,23,B,B3B/087B  ,10.0,N
C3/404,Lavabo minusvalidstigació,23,C,C3/404    ,6.0,N
SAF1/0051,Lavabo vestuari del PAS,23,SF1,SAF1/0051 ,3.0,N
SAF1/0111,Lavabo vestuari del professora,23,SF1,SAF1/0111 ,2.0,N
B0/-311,Lavabos,23,B,B0/-311   ,12.0,N
B13/103,Lavabos,23,B13,B13/103   ,9.0,N
K/1032,Lavabos,23,K,K/1032    ,5.0,N
K/2039,Lavabos,23,K,K/2039    ,5.0,N
VG/042,Lavabos,23,V,VG/042    ,1.0,N
VN/022,Lavabos,23,V,VN/022    ,2.0,N
HSP/015,Lavabos Dones,23,HSP,HSP/015   ,13.0,N
HSP/018,Lavabos Home,23,HSP,HSP/018   ,28.0,N
MRA/218,Lavabos Inst.d'Estudis Metrops,12,MRA,MRA/218   ,11.0,N
GA/407,Lavabos d'home,23,G,GA/407    ,12.0,N
QS/0019,Lavabos d'home,23,Q,QS/0019   ,6.0,N
B1/034,Lavabos d'homes,23,B,B1/034    ,16.0,N
B1/149,Lavabos d'homes,23,B,B1/149    ,16.0,N
B11/028,Lavabos d'homes,23,B,B11/028   ,13.0,N
C5/115,Lavabos d'homes,23,C,C5/115    ,12.0,N
C7/359,Lavabos d'homes,23,C,C7/359    ,15.0,N
H/321,Lavabos d'homes,23,H,H/321     ,4.0,N
QS/1011,Lavabos d'homes,23,Q,QS/1011   ,9.0,N
SAF1/109,Lavabos d'homes,23,SF1,SAF1/109  ,12.0,N
SAF1/1092,Lavabos d'homes,23,SF1,SAF1/1092 ,1.0,N
S3/-113,Lavabos d'homes 5+5 Urin.,44,S,S3/-113   ,19.0,N
I0/137,Lavabos d'homes alumnes,23,I,I0/137    ,16.0,N
A/0074,Lavabos de dones,23,A,A/0074    ,29.0,N
V0/158,Laboratori Bioquimica,20,V,V0/158    ,18.0,N
GL/102,Laboratori C. Experimentals 1,21,G,GL/102    ,114.0,N
GL/105,Laboratori C. Experimentals 2,21,G,GL/105    ,114.0,N
Q5/2007,Laboratori Cèl·lula Flexible,21,Q,Q5/2007   ,50.0,N
S/241,Laboratori Electrònica F,21,S,S/241     ,80.0,N
B11/2942,Laboratori Fonètica,20,B,B11/2942  ,14.0,S
IBB/0143,Laboratori P3,20,IBB,IBB/0143  ,9.0,S
V0/318INT,Laboratori Prod.Animal,20,V,V0/318INT ,14.0,N
B5/1341,Laboratori Psicologia Experim.,20,B,B5/1341   ,6.0,N
V0/254INT,Laboratori Tecno/Higiene/Fac,20,V,V0/254INT ,25.0,N
V0/246INT,Laboratori Tecnol/Higiene,20,V,V0/246INT ,30.0,N
V0/138,Laboratori U. Biologia,20,V,V0/138    ,38.0,N
V0/191,Laboratori U. Bioquímica,20,V,V0/191    ,11.0,N
V0/114,Laboratori U. Farmacologia,21,V,V0/114    ,74.0,N
V0/130,Laboratori U. Farmacologia,20,V,V0/130    ,34.0,N
V0/203,Laboratori U. Genètica,20,V,V0/203    ,22.0,N
V0/257,Laboratori U. Pat. Infecciosa,20,V,V0/257    ,17.0,N
V0/257INT,Laboratori U.Malalties Infecc.,20,V,V0/257INT ,19.0,N
C2/335,Laboratori d'ADH,20,C,C2/335    ,71.0,N
C2/121,Laboratori d'investigació,20,C,C2/121    ,67.0,N
C3/-134,Laboratori d'investigació,20,C,C3/-134   ,43.0,N
C3/224,Laboratori d'investigació,20,C,C3/224    ,16.0,N
C3/444,Laboratori d'investigació,20,C,C3/444    ,7.0,N
H/522,Laboratori de Producció II,20,H,H/522     ,11.0,N
C1/247,Laboratori de docència,21,C,C1/247    ,46.0,N
C1/349,Laboratori de docència,21,C,C1/349    ,100.0,S
V0/151,Magatzem,24,V,V0/151    ,18.0,N
VG/047,Magatzem,24,V,VG/047    ,16.0,N
M3/112,Magatzem (Consergeria),24,M,M3/112    ,6.0,N
M2/1081,Magatzem (Laboratori M2/108),24,M,M2/1081   ,10.0,N
M4/106A,Magatzem (Laboratori M4/106),24,M,M4/106A   ,9.0,N
M6/1171,Magatzem (Laboratori M6/117),24,M,M6/1171   ,6.0,N
M5/010,Magatzem (mat. audiovisual),24,M,M5/010    ,9.0,N
C2/232,Magatzem Estratigrafia,24,C,C2/232    ,7.0,N
C2/334,Magatzem Paleontologia,24,C,C2/334    ,12.0,N
S/128A,Magatzem SID,24,S,S/128A    ,19.0,N
V0/239,Magatzem U. Parasitologia,24,V,V0/239    ,24.0,N
C3/220-2,Magatzem de docència,24,C,C3/220-2  ,6.0,N
M3/031,Magatzem de manteniment,12,M,M3/031    ,41.0,N
N/-2015,Magatzem de manteniment,24,N,N/-2015   ,21.0,N
SAF3/0493,Magatzem de material docència,24,SF3,SAF3/0493 ,18.0,N
G5/013,Magatzem de neteja,12,G,G5/013    ,4.0,N
S/255A,Magatzem de neteja,12,S,S/255A    ,2.0,N
C5/306-1,Magatzem de recerca,24,C,C5/306-1  ,7.0,N
EST/-116,Magatzem estèril,24,EST,EST/-116  ,17.0,N
HCV/013,Magatzem hospitalització,24,HCV,HCV/013   ,22.0,N
B1/-113,Magatzem neteja,24,B,B1/-113   ,14.0,N
HCV/038,Magatzem neteja,12,HCV,HCV/038   ,3.0,N
C2/320,Magatzem porta emergència,24,C,C2/320    ,19.0,N
M2/0106,Magatzem residus radioactius,24,M,M2/0106   ,20.0,N
SAF3/-208,Magatzem sense utilitzar,24,SF3,SAF3/-208 ,17.0,N
SAF3/-209,Magatzem sense utilitzar,24,SF3,SAF3/-209 ,213.0,N
C1/144,Magatzem/quadre elèctric,24,C,C1/144    ,10.0,N
B/MANT,Manteniment,36,B,B/MANT    ,20.0,N
M3/402,Maquinària de l'ascensor,36,M,M3/402    ,17.0,N
B3/1100,Menjador,26,B,B3/1100   ,14.0,N
C2/-122,Menjador,26,C,C2/-122   ,14.0,N
C2/115-2,Menjador,26,C,C2/115-2  ,9.0,S
M3/201,Menjador (PAS-personal docent),12,M,M3/201    ,98.0,N
M3/2011,Menjador (estudiants),12,M,M3/2011   ,213.0,N
G6/033,Menjador del PAS,26,G,G6/033    ,21.0,N
U/113,Menjador del PAS,26,U,U/113     ,19.0,S
A/SERV-BIB,Mobiliari Rectorat-Serv.Biblio,10,A,A/SERV-BIB,1.0,N
I0/309,Motor de la calefacció,36,I,I0/309    ,3.0,N
C7/010-1,Muntacarregues pta.-1 a pta.0,45,C,C7/010-1  ,6.0,N
C5B/-140,Muntacàrregues,45,C,C5B/-140  ,1.0,N
C5B/036,Muntacàrregues CREAF/Ecologia,45,C,C5B/036   ,1.0,N
B7/038.2,Màquines de refrigeració,36,B,B7/038.2  ,5.0,N
B2/196,Neteja,12,B,B2/196    ,4.0,N
C7/201,Neteja,24,C,C7/201    ,3.0,N
IBB/005,Neteja,23,IBB,IBB/005   ,2.0,N
J/018,Neteja,36,J,J/018     ,1.0,N
V0/146,Neteja,23,V,V0/146    ,1.0,N
V0/169,Neteja,23,V,V0/169    ,1.0,N
H/020,Neteja gàbies,15,H,H/020     ,17.0,N
M3/0182,Nevera (Servei de Bar),12,M,M3/0182   ,10.0,N
H/0E,Nucli d'accés,43,H,H/0E      ,82.0,N
A4/317,OPQ  - Administració,10,A,A4/317    ,16.0,N
A/1076,Of. Investigació-OTT,16,A,A/1076    ,255.0,N
TPV/009,Oficina,12,TPV,TPV/009   ,25.0,N
K/2000,Pas,27,K,K/2000    ,49.0,N
U/101,Pas,27,U,U/101     ,4.0,N
U/219,Pas,16,U,U/219     ,4.0,N
L/242,Pas d'Instal·lacions,36,L,L/242     ,1.0,N
EST/-129,Pas d'animals,15,EST,EST/-129  ,8.0,N
L/1041,Pas d'instal·lacions,36,L,L/1041    ,1.0,N
L/129,Pas d'instal·lacions,36,L,L/129     ,1.0,N
L/221,Pas d'instal·lacions,36,L,L/221     ,1.0,N
L/319,Pas d'instal·lacions,36,L,L/319     ,1.0,N
A/-116,Pass. impremta-magatz.transp.,27,A,A/-116    ,42.0,N
J/153,Passadis,27,J,J/153     ,190.0,N
V0/051,Passadis,27,V,V0/051    ,9.0,N
V1/001,Passadis,27,V,V1/001    ,123.0,N
V1/005,Passadis,27,V,V1/005    ,6.0,N
I1/PAS0,Passadis aula magna,27,I,I1/PAS0   ,249.0,N
QC/1074,Passadissos,27,Q,QC/1074   ,22.0,N
QC/3001,Passadissos,27,Q,QC/3001   ,49.0,N
B11/061,Passadís,27,B,B11/061   ,4.0,N
B3/0094,Passadís,27,B,B3/0094   ,54.0,S
C0/-1P1,Passadís,27,C,C0/-1P1   ,23.0,S
C2/133,Passadís,27,C,C2/133    ,41.0,N
C3/107,Passadís,27,C,C3/107    ,41.0,N
C3/122,Passadís,27,C,C3/122    ,19.0,N
C5/022,Passadís,27,C,C5/022    ,47.0,N
C5/117,Passadís,27,C,C5/117    ,49.0,N
C5/234,Passadís,12,C,C5/234    ,40.0,S
C7/010,Passadís,43,C,C7/010    ,116.0,N
C7/102,Passadís,27,C,C7/102    ,70.0,N
C7/302,Passadís,27,C,C7/302    ,68.0,N
L/023,Passadís,27,L,L/023     ,36.0,N
N/0013,Passadís,27,N,N/0013    ,12.0,N
N/1008,Passadís,27,N,N/1008    ,26.0,N
N/3005,Passadís,27,N,N/3005    ,26.0,N
N/4016,Passadís,27,N,N/4016    ,28.0,N
R/139,Passadís,27,R,R/139     ,31.0,N
SAF1/1P1,Passadís (Futbolí),27,SF1,0         ,25.0,N
A/-123,Passadís Arx.Gral. impremta,27,A,A/-123    ,98.0,N
Q4/0001,"Passadís Aules Q4, Pl. Baixa",27,Q,Q4/0001   ,134.0,N
B7/1P5,Passadís C.C.Antiguitat i E.M.,27,B,B7/1P5    ,86.0,N
C3/0P1,Passadís C3-C5 senar,27,C,C3/0P1    ,135.0,N
V5/OP1,Passadís Dret a Quiròfan 1,27,V,V5/003    ,11.0,N
B3/1P1,Passadís Economia i Hist. Econ,27,B,0         ,144.0,N
A/1022,Passadís Gabinet Juridic,27,A,A/1022    ,59.0,N
B9/1P8,Passadís Geografia,27,B,B9/1P8    ,225.0,N
M0/0011,Passadís Gral. (Biblioteca),27,M,M0/0011   ,115.0,N
M3/2P1,Passadís Gral. Planta (Esq.),27,M,M3/2P1    ,358.0,N
B5L/-105,Passadís Laboratori Psicobiol.,27,B,B5L/-105  ,18.0,N
B5L/0P1,Passadís Laboratoris Psicobio.,27,B,B5L/0P1   ,43.0,N
M5/0P2,Passadís M3-M5,27,M,M5/0P2    ,452.0,N
I0/103,Passadís a Periodis/Fil. Esp.,27,I,I0/103    ,56.0,S
B11/030,Lavabos de dones,23,B,B11/030   ,20.0,N
B3/027,Lavabos de dones,23,B,B3/027    ,12.0,N
C2/058,Lavabos de dones,23,C,C2/058    ,16.0,N
GA/209,Lavabos de dones,23,G,GA/209    ,12.0,N
QS/1016,Lavabos de dones,23,Q,QS/1016   ,10.0,N
QC/3062,Lavabos de dones (2 portes),23,Q,QC/3062   ,11.0,N
B7/181,Lavabos de dones Filosof/C.Ant,23,B,B7/181    ,12.0,N
I0/302,Lavabos de dones professors,23,I,I0/302    ,9.0,N
H/103,Lavabos de planta,20,H,H/103     ,3.0,N
B5B/087,Lavabos homes,23,B,B5B/087   ,10.0,N
HCV/-112.1,Lavabos homes,23,HCV,HCV/-112.1,7.0,N
J/017,Lavabos minusvàlids,23,J,J/017     ,3.0,N
J/117,Lavabos minusvàlids,23,J,J/117     ,3.0,N
L/122,Lavabos minusvàlids,23,L,L/122     ,6.0,N
Q5/0000,Lavabos minusvàlids,23,Q,Q5/0000   ,4.0,N
QC/-1024,Lavabos mixtes,23,Q,QC/-1024  ,9.0,N
R/133,Local d'assaig 1,5,R,R/133     ,94.0,N
M3/009,MAGATZEM,24,M,M3/009    ,14.0,N
B11/184.1,Magatzem,24,B,B11/184.1 ,19.0,N
C1/131,Magatzem,20,C,C1/131    ,11.0,N
C1/327,Magatzem,24,C,C1/327    ,18.0,N
C2/069-1,Magatzem,24,C,C2/069-1  ,7.0,N
C2/230,Magatzem,24,C,C2/230    ,11.0,N
C3/135,Magatzem,24,C,C3/135    ,5.0,N
C5/029,Magatzem,24,C,C5/029    ,9.0,N
C5/309,Magatzem,24,C,C5/309    ,9.0,N
C7/-110,Magatzem,24,C,C7/-110   ,4.0,N
C7/326-2,Magatzem,24,C,C7/326-2  ,12.0,N
C7/410,Magatzem,24,C,C7/410    ,12.0,S
GA/107,Magatzem,24,G,GA/107    ,12.0,N
HCV/-122,Magatzem,24,HCV,HCV/-122  ,20.0,N
J/-105,Magatzem,24,J,J/-105    ,2.0,N
M4/011,Magatzem,24,M,M4/011    ,60.0,N
M5/0091,Magatzem,24,M,M5/0091   ,2.0,N
N/-2013,Magatzem,24,N,N/-2013   ,20.0,N
R/146,Magatzem,24,R,R/146     ,16.0,N
L/224,Pica per a neteja,12,L,L/224     ,1.0,N
S/-104C,Porta Sortida Aparcament,43,S,S/-104C   ,1.0,N
GL/401,Porta accés Vestíbul,43,G,GL/401    ,19.0,N
C7/125,Porta d'emergència,43,C,C7/125    ,20.0,N
G6/110,Porta d'emergència,7,G,G6/110    ,4.0,S
C2/-129,Porta de pas,43,C,C2/-129   ,27.0,S
GA/223,Porta exterior mòdul 2,27,G,GA/223    ,6.0,N
TPV/001,Porxo,12,TPV,TPV/001   ,16.0,N
K/0000,Porxos,14,K,K/0000    ,84.0,N
C2/-145-1,Preparació S.Pulit,20,C,C2/-145-1 ,7.0,N
HCV/-134,Prequiròfan,28,HCV,HCV/-134  ,16.0,N
B0/-318A,Presala Compactus,24,B,B0/-318A  ,134.0,N
L/302,Prestatgeries i Àrea d'Estudi,8,L,L/302     ,775.0,N
M3/0292,Quadre de llum (FECSA),36,M,M3/0292   ,17.0,N
